"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1299","dengue_sj",1,3,"glarma",1142,11.5792854337814,31.7269228923964,8,15,3,25,8,2.53002304678322,0.239235712875422,0.318892897298304,2.53002304678322
"1300","dengue_sj",1,4,"glarma",1142,12.3536398965544,42.1251681690621,8,16,3,28,17,3.36252824327901,0.784428390565343,0.819075941245744,3.36252824327901
"1301","dengue_sj",1,5,"glarma",1142,12.2755006542938,52.8116310487599,7,16,3,30,17,3.45690899257651,0.784860860486745,0.81638792243276,3.45690899257651
"1302","dengue_sj",1,6,"glarma",1142,12.8079505512321,73.3589962150118,7,16,3,34,22,4.19785996256331,0.879142589602776,0.894170291881616,4.19785996256331
"1303","dengue_sj",1,7,"glarma",1142,13.3928651487647,105.122465482097,7,17,2,38,38,6.13201385484508,0.97284717626026,0.975019378313583,6.13201385484508
"1304","dengue_sj",1,8,"glarma",1142,14.6652324620182,164.181033089308,7,18,3,46,29,4.89835010073709,0.910821504855341,0.918280384179185,4.89835010073709
"1305","dengue_sj",1,1,"glarma",1143,10.7193720252894,16.096279197418,8,13,4,19,18,3.95532965403978,0.942980490749272,0.96213284460732,3.95532965403978
"1306","dengue_sj",1,2,"glarma",1143,10.8691547020059,22.1168444086122,8,14,3,22,8,2.4309118386941,0.248828245298184,0.336784839078084,2.4309118386941
"1307","dengue_sj",1,3,"glarma",1143,11.5697742723347,31.4584664901719,8,15,3,25,17,3.43612753149557,0.833338514463673,0.865527610007421,3.43612753149557
"1308","dengue_sj",1,4,"glarma",1143,11.5327785360134,40.2651865598152,7,15,3,27,17,3.52520118509158,0.823689086614465,0.853134969315007,3.52520118509158
"1309","dengue_sj",1,5,"glarma",1143,11.7910588427209,54.1557964158314,7,15,3,30,22,4.390033841524,0.914043030656938,0.926443340224907,4.390033841524
"1310","dengue_sj",1,6,"glarma",1143,12.3515607778713,74.9277734132852,7,16,2,33,38,6.64823873104955,0.984657390511013,0.985953693745686,6.64823873104955
"1311","dengue_sj",1,7,"glarma",1143,13.1138177096431,90.1492186360234,7,17,2,36,29,5.05056233547596,0.943742152115523,0.950147882379398,5.05056233547596
"1312","dengue_sj",1,8,"glarma",1143,14.5018573065366,128.35718228848,7,18,2,43,51,7.01070825279802,0.985959688895433,0.986861858293501,7.01070825279802
"1313","dengue_sj",1,1,"glarma",1144,14.3897188042766,23.9803685593771,11,18,6,25,8,3.25511182579997,0.0606311133714188,0.0992076199448764,3.25511182579997
"1314","dengue_sj",1,2,"glarma",1144,15.281653326093,40.0915308202478,11,19,5,30,17,2.88834892452089,0.631384299567621,0.68705234849445,2.88834892452089
"1315","dengue_sj",1,3,"glarma",1144,15.1376990085642,51.1238435518258,10,19,5,32,17,3.00889815135642,0.645563946566432,0.694909967229054,3.00889815135642
"1316","dengue_sj",1,4,"glarma",1144,15.4412011380143,67.6935540126551,10,19,4,36,22,3.71782690106983,0.820799673305148,0.845086361222658,3.71782690106983
"1317","dengue_sj",1,5,"glarma",1144,16.417796626853,85.1791824119891,10,21,4,40,38,5.60844782428455,0.967151722498254,0.970818478891432,5.60844782428455
"1318","dengue_sj",1,6,"glarma",1144,17.8464342702635,129.686773097426,10,22,4,47,29,4.36928337987178,0.867002652053836,0.879662962004742,4.36928337987178
"1319","dengue_sj",1,7,"glarma",1144,20.2679318639715,201.755423069807,11,25,5,58,51,6.0647590791215,0.961721059154476,0.964044376837322,6.0647590791215
"1320","dengue_sj",1,8,"glarma",1144,23.0013588738804,374.386884810924,12,28,5,70,44,5.23579491086753,0.90291060415737,0.908233195973039,5.23579491086753
"1321","dengue_sj",1,1,"glarma",1145,11.8148363096299,18.3525974539743,9,14,4,21,17,3.24941858277159,0.861863926631029,0.900660685010206,3.24941858277159
"1322","dengue_sj",1,2,"glarma",1145,11.8166665296243,25.4798735685029,8,15,4,23,17,3.3186547217139,0.836867634858926,0.873069134961409,3.3186547217139
"1323","dengue_sj",1,3,"glarma",1145,12.1798007527679,35.044099397479,8,15,4,26,22,4.30324074177451,0.929132089075334,0.942656747065884,4.30324074177451
"1324","dengue_sj",1,4,"glarma",1145,12.8947831873842,47.1433789871539,8,16,3,29,38,6.99308091598617,0.993497741274046,0.994415954505553,6.99308091598617
"1325","dengue_sj",1,5,"glarma",1145,13.5519653336961,57.9700890415213,8,17,3,33,29,5.0836419615719,0.954526735376103,0.960724032922474,5.0836419615719
"1326","dengue_sj",1,6,"glarma",1145,15.2323812936216,88.2135230814699,9,19,4,39,51,7.16869773755827,0.991749610219311,0.992519935463262,7.16869773755827
"1327","dengue_sj",1,7,"glarma",1145,16.7588794715241,127.001438517525,9,21,4,46,44,6.05317784675535,0.970102851899208,0.972453232874652,6.05317784675535
"1328","dengue_sj",1,8,"glarma",1145,18.0374341393101,150.090583503878,10,23,4,51,25,3.99797536184442,0.783617495450487,0.801970254445271,3.99797536184442
"1329","dengue_sj",1,1,"glarma",1146,14.19255368016,23.5540468100378,11,17,6,25,17,2.78644736844554,0.703296213438016,0.764936022359531,2.78644736844554
"1330","dengue_sj",1,2,"glarma",1146,14.5164132411946,36.0631140620399,10,18,5,28,22,3.74086325189449,0.877721573047502,0.901455179252555,3.74086325189449
"1331","dengue_sj",1,3,"glarma",1146,15.2714203906329,48.2522171213477,10,19,5,32,38,6.5251441534376,0.991091330662405,0.992557438449736,6.5251441534376
"1332","dengue_sj",1,4,"glarma",1146,16.3735693798591,78.5528850506205,10,20,5,38,29,4.59688219116866,0.918835804894652,0.928919029247955,4.59688219116866
"1333","dengue_sj",1,5,"glarma",1146,18.8889354393983,129.935586268132,11,24,5,47,51,6.52277875049376,0.982468987956367,0.983938567784144,6.52277875049376
"1334","dengue_sj",1,6,"glarma",1146,20.8897448856629,207.14042950076,12,25,5,56,44,5.48591502617076,0.939867582051275,0.944012322848589,5.48591502617076
"1335","dengue_sj",1,7,"glarma",1146,22.2231682562171,250.766446427776,12,27,5,63,25,3.76528966681926,0.693497807552568,0.716658709871194,3.76528966681926
"1336","dengue_sj",1,8,"glarma",1146,26.2275450978376,473.330472175469,14,32,6,81,22,3.54946127017798,0.527840098247192,0.556580216890562,3.54946127017798
"1337","dengue_sj",1,1,"glarma",1147,15.5475763589057,26.8637648551703,12,19,7,27,22,3.47469383496809,0.871875546287134,0.902846860992435,3.47469383496809
"1338","dengue_sj",1,2,"glarma",1147,16.6255344998099,46.7432422948742,12,20,6,33,38,6.39952822274971,0.990123735211802,0.991786076554836,6.39952822274971
"1339","dengue_sj",1,3,"glarma",1147,17.6200180321701,71.5815887175995,12,22,6,38,29,4.36388829492902,0.905030500480616,0.917759298462358,4.36388829492902
"1340","dengue_sj",1,4,"glarma",1147,20.3729353796532,134.236391355945,13,25,6,48,51,6.41751688960475,0.979545078988278,0.981177784381467,6.41751688960475
"1341","dengue_sj",1,5,"glarma",1147,22.0122439463285,166.501820993566,13,27,6,56,44,5.35398595733261,0.938147205630006,0.942876468371029,5.35398595733261
"1342","dengue_sj",1,6,"glarma",1147,24.1184889012736,258.79438886406,14,30,6,66,25,3.61612242004112,0.630599962124811,0.657486692194719,3.61612242004112
"1343","dengue_sj",1,7,"glarma",1147,28.3045010686225,776.999968999002,15,34,7,78,22,3.46138304448807,0.455506255819757,0.486892579124765,3.46138304448807
"1344","dengue_sj",1,8,"glarma",1147,30.1888665613723,1094.89457026144,15,36,6,91,41,4.62135793233511,0.807867578963333,0.817707004674228,4.62135793233511
"1345","dengue_sj",1,1,"glarma",1148,19.8660067601651,38.3764499715938,15,24,9,33,38,6.25723770827163,0.993158485400699,0.995075017914152,6.25723770827163
"1346","dengue_sj",1,2,"glarma",1148,21.0544300449242,69.9589486721091,15,26,8,41,29,3.78557430389638,0.830806952246698,0.853502776979312,3.78557430389638
"1347","dengue_sj",1,3,"glarma",1148,24.2834877907697,134.033823717896,16,30,8,53,51,5.83827294577707,0.968251590551199,0.971165461246577,5.83827294577707
"1348","dengue_sj",1,4,"glarma",1148,26.9181880279135,241.866669987304,17,33,8,65,44,4.8454109807496,0.889009180788623,0.896873565468639,4.8454109807496
"1349","dengue_sj",1,5,"glarma",1148,30.3178180030804,496.007688148743,18,37,8,81,25,3.51122645799672,0.472642573732551,0.502502843335957,3.51122645799672
"1350","dengue_sj",1,6,"glarma",1148,35.8609671456475,812.196620827046,19,43,9,106,22,3.57171134287991,0.312878468853102,0.340986179420116,3.57171134287991
"1351","dengue_sj",1,7,"glarma",1148,37.546610634835,988.565351204243,19,45,8,124,41,4.39879718455617,0.694326590088777,0.706618706250664,4.39879718455617
"1352","dengue_sj",1,8,"glarma",1148,43.9411405435844,1634.74140889705,21,53,8,153,35,4.12448760643925,0.539276862290018,0.555448641070933,4.12448760643925
"1353","dengue_sj",1,1,"glarma",1149,32.9971357139832,85.8497615009792,27,39,17,53,29,3.15519042052773,0.321702409140338,0.364332691679158,3.15519042052773
"1354","dengue_sj",1,2,"glarma",1149,37.2278081825324,228.453718457605,27,45,16,74,51,4.39389651681791,0.840561562340969,0.852914065928462,4.39389651681791
"1355","dengue_sj",1,3,"glarma",1149,41.5317748362514,432.586486011478,27,50,15,95,44,3.9905043277927,0.637797569695895,0.656287956248,3.9905043277927
"1356","dengue_sj",1,4,"glarma",1149,46.958143557456,789.52077727168,28,57,14,122,25,3.90123838760604,0.169133859214632,0.189350718843311,3.90123838760604
"1357","dengue_sj",1,5,"glarma",1149,59.3320675843005,2259.13559380468,33,71,16,169,22,4.42250504044442,0.076908701841381,0.088912825614778,4.42250504044442
"1358","dengue_sj",1,6,"glarma",1149,61.9152736158862,3050.36280600392,31,73,14,207,41,4.20097035133088,0.392595727976989,0.407576760877039,4.20097035133088
"1359","dengue_sj",1,7,"glarma",1149,77.0557799858829,7513.88469108288,35,88,14,292,35,4.30568010037308,0.245720910017814,0.259212616723941,4.30568010037308
"1360","dengue_sj",1,8,"glarma",1149,87.3547568559901,13868.0577316954,34,97,13,361,44,4.42970876325259,0.367962003482283,0.379879963597628,4.42970876325259
"1361","dengue_sj",1,1,"glarma",1150,33.3187713860761,85.8023613320092,27,39,17,53,51,4.93094241258983,0.957226202047012,0.964445898188787,4.93094241258983
"1362","dengue_sj",1,2,"glarma",1150,37.4427360890473,218.833869588185,27,45,16,73,44,3.89990260209819,0.717928602896649,0.738172485958171,3.89990260209819
"1363","dengue_sj",1,3,"glarma",1150,41.7384392651313,395.511852387354,28,51,15,93,25,3.77068575034811,0.163675120397264,0.186711381142984,3.77068575034811
"1364","dengue_sj",1,4,"glarma",1150,50.9318656467427,871.880453498063,32,62,16,124,22,4.33350997324741,0.0747132096128374,0.087834620380191,4.33350997324741
"1365","dengue_sj",1,5,"glarma",1150,53.3076065956337,1448.50748261938,30,64,14,161,41,4.0577833119433,0.454261789949524,0.471549087169167,4.0577833119433
"1366","dengue_sj",1,6,"glarma",1150,65.5206451700489,4377.86024362855,33,77,15,211,35,4.13517013545893,0.277323985928965,0.293323928669602,4.13517013545893
"1367","dengue_sj",1,7,"glarma",1150,72.435207156243,6984.214011764,33,83,14,254,44,4.31695824032812,0.409688614243744,0.423029014425288,4.31695824032812
"1368","dengue_sj",1,8,"glarma",1150,81.7081408686212,14042.4384295546,33,89,13,315,35,4.25540153417199,0.272076917123892,0.28626431000255,4.25540153417199
"1369","dengue_sj",1,1,"glarma",1151,49.4657452812442,169.212456078484,41,58,27,78,44,3.4891289366051,0.331140143865637,0.361667595804765,3.4891289366051
"1370","dengue_sj",1,2,"glarma",1151,55.3340248019805,567.598373401974,39,66,23,115,25,4.82174258765716,0.0356450832634293,0.0436978255595664,4.82174258765716
"1371","dengue_sj",1,3,"glarma",1151,70.4640623337023,1919.15451169769,44,84,24,177,22,5.59103823799538,0.0141679751208078,0.0178991271500209,5.59103823799538
"1372","dengue_sj",1,4,"glarma",1151,73.3585882976207,3689.53571963265,40,87,20,212,41,4.2439180507633,0.253355283166605,0.267706535775561,4.2439180507633
"1373","dengue_sj",1,5,"glarma",1151,99.8610907769834,29803.7073400418,45,111,22,351,35,4.52978397490275,0.124114750272137,0.134897755493046,4.52978397490275
"1374","dengue_sj",1,6,"glarma",1151,109.710496911257,42542.4152304817,45,118,20,434,44,4.50229650818965,0.238480325832557,0.249563839741004,4.50229650818965
"1375","dengue_sj",1,7,"glarma",1151,131.462695448323,58018.6624230057,44,130,19,625,35,4.59735323609143,0.149779051434348,0.159857527254488,4.59735323609143
"1376","dengue_sj",1,8,"glarma",1151,168.340468790679,292648.070889594,45,146,19,771,61,4.87106713757631,0.380941831336607,0.388607012455661,4.87106713757631
"1377","dengue_sj",1,1,"glarma",1152,48.7262979890821,165.556792759258,40,57,27,77,25,5.45175766959198,0.0129363986024384,0.0172251584416984,5.45175766959198
"1378","dengue_sj",1,2,"glarma",1152,60.7636047988269,618.002637191784,43,73,26,122,22,5.89273268054391,0.0089903790005401,0.0117498047559243,5.89273268054391
"1379","dengue_sj",1,3,"glarma",1152,63.1106167429207,1261.79920228636,40,76,22,153,41,4.08071122517716,0.259932426205995,0.27682787111868,4.08071122517716
"1380","dengue_sj",1,4,"glarma",1152,78.5361333189417,3323.68377482028,45,94,23,214,35,4.5019310154977,0.11456342975274,0.125650995344907,4.5019310154977
"1381","dengue_sj",1,5,"glarma",1152,86.48548157087,7251.39132050042,44,102,21,268,44,4.38101667211478,0.246732233496926,0.259244864406213,4.38101667211478
"1382","dengue_sj",1,6,"glarma",1152,96.3688871730862,9452.38537563634,44,113,20,342,35,4.53673729819979,0.141170352647981,0.151878640216513,4.53673729819979
"1383","dengue_sj",1,7,"glarma",1152,110.365392576112,16024.024825746,46,125,20,437,61,4.72679246847408,0.384876487447288,0.39373131512423,4.72679246847408
"1384","dengue_sj",1,8,"glarma",1152,112.641733686203,27977.3582430089,43,122,18,447,68,4.86256272800885,0.479271551646549,0.48700219858475,4.86256272800885
"1385","dengue_sj",1,1,"glarma",1153,41.9062056455363,128.577186129747,34,49,23,67,22,5.06702771733885,0.0178344673606929,0.0241355884083717,5.06702771733885
"1386","dengue_sj",1,2,"glarma",1153,43.4618406769844,326.799916602129,31,52,18,88,41,3.69684237827022,0.506062841179411,0.530864558577889,3.69684237827022
"1387","dengue_sj",1,3,"glarma",1153,53.2720973259124,766.097633823111,35,65,19,124,35,3.90130323970983,0.249062276813793,0.269277825379106,3.90130323970983
"1388","dengue_sj",1,4,"glarma",1153,56.7204004847731,1393.18308719958,34,69,18,150,44,4.05458419937015,0.433155802527614,0.450498492313434,4.05458419937015
"1389","dengue_sj",1,5,"glarma",1153,61.4727841910402,2508.75838309033,33,73,16,193,35,4.04038037768959,0.278792544338336,0.296383324340962,4.04038037768959
"1390","dengue_sj",1,6,"glarma",1153,74.5212595922011,7067.82696213636,35,84,16,264,61,4.64726187619027,0.576073054407917,0.585660873064306,4.64726187619027
"1391","dengue_sj",1,7,"glarma",1153,75.7659494285243,14039.9766034224,31,83,13,302,68,4.96320369656412,0.660981954235872,0.667972450726448,4.96320369656412
"1392","dengue_sj",1,8,"glarma",1153,86.7926432649406,16959.4446537459,33,92,14,383,73,5.0334748736531,0.649295283577798,0.655811412039327,5.0334748736531
"1393","dengue_sj",1,1,"glarma",1154,30.9497326655344,76.976930989813,25,36,16,50,41,3.88534408757579,0.860700090467852,0.88124085019295,3.88534408757579
"1394","dengue_sj",1,2,"glarma",1154,38.7903083489538,238.392990086565,28,47,16,76,35,3.51572969143252,0.448554608796731,0.478280712951553,3.51572969143252
"1395","dengue_sj",1,3,"glarma",1154,41.57559607474,477.736013897809,27,50,15,96,44,4.00475100980655,0.639367312946592,0.657596140439542,4.00475100980655
"1396","dengue_sj",1,4,"glarma",1154,45.6133545037948,883.977246420051,27,55,14,117,35,3.84196299142918,0.408327715316049,0.42977916628986,3.84196299142918
"1397","dengue_sj",1,5,"glarma",1154,51.4571309162795,1699.73783073652,28,61,13,155,61,4.73714957261504,0.745223234484216,0.75398682508031,4.73714957261504
"1398","dengue_sj",1,6,"glarma",1154,51.6095670503054,1876.23026542517,26,62,11,171,68,5.12731066168301,0.790261749786536,0.79619424330808,5.12731066168301
"1399","dengue_sj",1,7,"glarma",1154,60.5120032875983,4450.14911891692,27,70,11,221,73,5.25147987535016,0.766443916430687,0.771683674900021,5.25147987535016
"1400","dengue_sj",1,8,"glarma",1154,64.6784433517453,5961.47488206797,26,72,10,274,87,5.69655194875217,0.810192218633175,0.813549741064086,5.69655194875217
"1401","dengue_sj",1,1,"glarma",1155,45.5023484045717,148.85016572592,37,54,25,72,35,3.66408772255355,0.173659020360134,0.199286560409622,3.66408772255355
"1402","dengue_sj",1,2,"glarma",1155,48.3881203277199,400.551643057716,35,58,20,97,44,3.73887570980798,0.46635775031343,0.490138574968464,3.73887570980798
"1403","dengue_sj",1,3,"glarma",1155,52.0065816404045,787.979724841628,34,63,19,121,35,3.85836934099152,0.260167758861875,0.28127014113378,3.85836934099152
"1404","dengue_sj",1,4,"glarma",1155,58.1051680572327,1889.8187545349,35,69,18,150,61,4.47858838393734,0.663460447972416,0.674809870852272,4.47858838393734
"1405","dengue_sj",1,5,"glarma",1155,60.8454078667746,3568.34599347304,32,70,15,187,68,4.88894692246818,0.728251467965863,0.735780815253861,4.88894692246818
"1406","dengue_sj",1,6,"glarma",1155,71.873130501591,7987.73523858895,33,81,15,259,73,5.02041830645954,0.700156898852093,0.706758663422973,5.02041830645954
"1407","dengue_sj",1,7,"glarma",1155,80.25633934586,14237.252100599,32,84,14,335,87,5.41711020978658,0.763581618040777,0.768021576716786,5.41711020978658
"1408","dengue_sj",1,8,"glarma",1155,89.0974018078855,20295.7679374237,32,91,13,417,84,5.35759317773333,0.719057514977804,0.723769748957499,5.35759317773333
"1409","dengue_sj",1,1,"glarma",1156,39.9403240244086,116.913945354736,32,47,21,63,44,3.44810987080364,0.650320968158227,0.68212666463326,3.44810987080364
"1410","dengue_sj",1,2,"glarma",1156,43.8300830697411,337.698801950345,31,53,18,89,35,3.61135496702732,0.338659661930074,0.365674879257405,3.61135496702732
"1411","dengue_sj",1,3,"glarma",1156,49.6684365050704,724.97889396201,32,60,17,120,61,4.56183600744412,0.75735677332355,0.767799641471489,4.56183600744412
"1412","dengue_sj",1,4,"glarma",1156,51.5342378037501,1153.59080136439,30,63,15,142,68,4.98923479510824,0.786027665857596,0.792838540070585,4.98923479510824
"1413","dengue_sj",1,5,"glarma",1156,57.6846491943101,2112.51497978373,31,68,15,182,73,5.07984619231531,0.77733984646061,0.783560712219933,5.07984619231531
"1414","dengue_sj",1,6,"glarma",1156,62.8586936893153,3737.72056589896,31,72,14,233,87,5.50725442171756,0.823308282628756,0.827365514180688,5.50725442171756
"1415","dengue_sj",1,7,"glarma",1156,72.308492354606,11520.279280066,30,78,13,272,84,5.43051084580158,0.776927997863055,0.781308855151451,5.43051084580158
"1416","dengue_sj",1,8,"glarma",1156,85.7407300217428,28509.9301262571,31,86,13,333,86,5.4571254372969,0.746472886853834,0.750738687302001,5.4571254372969
"1417","dengue_sj",1,1,"glarma",1157,44.1911116505088,141.268144976617,36,52,24,70,35,3.56860495730142,0.201426093400434,0.229621253109252,3.56860495730142
"1418","dengue_sj",1,2,"glarma",1157,50.1270253536727,442.95809020388,36,60,21,102,61,4.3527865272729,0.753237150473342,0.766108047931034,4.3527865272729
"1419","dengue_sj",1,3,"glarma",1157,51.6695230399137,787.835615515152,33,63,18,123,68,4.80966853669865,0.790632308276675,0.798782869138473,4.80966853669865
"1420","dengue_sj",1,4,"glarma",1157,57.8714907634797,1481.0787013227,33,70,17,162,73,4.99157468374818,0.771494606431724,0.778289562588017,4.99157468374818
"1421","dengue_sj",1,5,"glarma",1157,61.3524493438688,2402.4686189486,32,74,16,189,87,5.43045905186035,0.817458938336912,0.82184002253305,5.43045905186035
"1422","dengue_sj",1,6,"glarma",1157,70.5708375283165,5902.03873585125,32,82,15,242,84,5.31665349824329,0.75612797442618,0.761037129188099,5.31665349824329
"1423","dengue_sj",1,7,"glarma",1157,82.7049169778927,19478.1481660028,33,89,14,319,86,5.36943911662483,0.735517720932504,0.740174463399874,5.36943911662483
"1424","dengue_sj",1,8,"glarma",1157,101.037582193922,45339.2255785481,35,104,15,400,90,5.42775865082955,0.695772438692959,0.70016536956156,5.42775865082955
"1425","dengue_sj",1,1,"glarma",1158,41.2887633417361,123.201204928386,33,48,22,65,61,4.91758307776828,0.947383882867182,0.954700676481756,4.91758307776828
"1426","dengue_sj",1,2,"glarma",1158,42.364994857119,326.712567087703,30,51,18,84,68,5.22147821192403,0.920388215037933,0.925787556890878,5.22147821192403
"1427","dengue_sj",1,3,"glarma",1158,48.5593956285519,847.72598986104,31,58,17,119,73,5.18762087976687,0.866894090040194,0.872479369111153,5.18762087976687
"1428","dengue_sj",1,4,"glarma",1158,51.7015947737272,1247.1065726875,30,63,15,139,87,5.63065050323967,0.885976549732088,0.88956279143864,5.63065050323967
"1429","dengue_sj",1,5,"glarma",1158,57.5413679517897,2783.10134786828,29,68,14,183,84,5.51981771296007,0.835066428442631,0.839073006665444,5.51981771296007
"1430","dengue_sj",1,6,"glarma",1158,66.3514188271345,11687.9211649434,30,73,14,229,86,5.52393946369001,0.810971037319233,0.814961135412156,5.52393946369001
"1431","dengue_sj",1,7,"glarma",1158,78.5798650311777,12655.7902619343,32,83,14,326,90,5.57087689151008,0.778913083221632,0.782720223740868,5.57087689151008
"1432","dengue_sj",1,8,"glarma",1158,86.850479404742,49482.9527146917,29,82,12,383,108,6.12508054694858,0.828803924749278,0.830991239678822,6.12508054694858
"1433","dengue_sj",1,1,"glarma",1159,54.9743592667405,200.68849871608,45,64,30,86,68,4.1315127897101,0.816874624551212,0.832933191754029,4.1315127897101
"1434","dengue_sj",1,2,"glarma",1159,62.5422195104134,759.044334088633,44,75,26,129,73,4.46395496048866,0.722640047854377,0.734156772760375,4.46395496048866
"1435","dengue_sj",1,3,"glarma",1159,67.8822331011213,1724.5507364954,41,82,22,177,87,5.09206673859267,0.781716513999356,0.787861820011823,5.09206673859267
"1436","dengue_sj",1,4,"glarma",1159,74.6846332666626,3051.20059443128,41,89,21,230,84,5.07413876291905,0.717895514899411,0.72415198732545,5.07413876291905
"1437","dengue_sj",1,5,"glarma",1159,87.87354155407,8278.98063068962,42,100,20,315,86,5.0995253823078,0.675874673425085,0.681974314301177,5.0995253823078
"1438","dengue_sj",1,6,"glarma",1159,106.714873059373,23973.306496376,44,116,20,425,90,5.23933204796132,0.639014694069622,0.644318492405496,5.23933204796132
"1439","dengue_sj",1,7,"glarma",1159,118.201387982635,57635.2303930935,41,119,18,511,108,5.66561820986334,0.713267614560116,0.71673062080633,5.66561820986334
"1440","dengue_sj",1,8,"glarma",1159,139.527018525646,110645.649770405,41,128,17,681,133,6.20243771484334,0.759272185689167,0.761296675177279,6.20243771484334
"1441","dengue_sj",1,1,"glarma",1160,67.8385278942327,291.836053524165,56,79,38,105,73,3.8628885299694,0.628539062523455,0.649546294305452,3.8628885299694
"1442","dengue_sj",1,2,"glarma",1160,74.082565386289,1156.80337587944,51,90,29,159,87,4.72970524672988,0.723064157835308,0.731893230889694,4.72970524672988
"1443","dengue_sj",1,3,"glarma",1160,84.3515184405662,3020.75784340172,49,102,25,236,84,4.81015452194921,0.624149288191876,0.632295888963662,4.81015452194921
"1444","dengue_sj",1,4,"glarma",1160,101.724738638813,7843.3062900267,51,123,24,314,86,4.98349366293735,0.561194463153773,0.568044551956178,4.98349366293735
"1445","dengue_sj",1,5,"glarma",1160,120.102419604103,17374.1928816117,53,139,24,458,90,5.11426777749233,0.539482636670132,0.545493013827152,5.11426777749233
"1446","dengue_sj",1,6,"glarma",1160,128.154780387022,23431.3900406085,49,145,21,551,108,5.51832743442951,0.636497106783502,0.640509660375197,5.51832743442951
"1447","dengue_sj",1,7,"glarma",1160,147.313422185041,44755.9488572347,47,159,19,727,133,5.9311475085797,0.688724838244734,0.691380271352263,5.9311475085797
"1448","dengue_sj",1,8,"glarma",1160,160.745748075618,79838.0557146447,44,158,17,850,152,6.31139302557183,0.738181325912629,0.739996828348193,6.31139302557183
"1449","dengue_sj",1,1,"glarma",1161,72.6349064236737,326.379992704849,60,84,41,112,87,4.26064980580875,0.787604785010425,0.801717913647359,4.26064980580875
"1450","dengue_sj",1,2,"glarma",1161,80.436214404924,1277.82153791456,56,97,33,170,84,4.53407844405235,0.624066384192559,0.634803181420622,4.53407844405235
"1451","dengue_sj",1,3,"glarma",1161,94.3676854718416,3667.5167887717,56,114,30,248,86,4.75105297857164,0.555610491905783,0.564253081853907,4.75105297857164
"1452","dengue_sj",1,4,"glarma",1161,112.45283189242,10005.9538895383,58,132,29,355,90,4.92838201148043,0.532746501908814,0.539984707053724,4.92838201148043
"1453","dengue_sj",1,5,"glarma",1161,121.776729425656,19616.1811428361,54,141,25,450,108,5.3448553822582,0.623121211774703,0.627893853138753,5.3448553822582
"1454","dengue_sj",1,6,"glarma",1161,146.203225621263,50543.565593685,55,159,23,593,133,5.77049101369782,0.679586821408262,0.68270504745477,5.77049101369782
"1455","dengue_sj",1,7,"glarma",1161,171.618184985053,417823.331695322,50,159,20,678,152,6.09114285114416,0.734493520444581,0.736756341813097,6.09114285114416
"1456","dengue_sj",1,8,"glarma",1161,219.922831628234,1101618.6410241,50,167,19,890,164,6.34139455795634,0.743685656832308,0.745447500362224,6.34139455795634
"1457","dengue_sj",1,1,"glarma",1162,85.7328431542118,454.218369702499,72,100,50,132,84,3.95395472629369,0.472971652194955,0.492150357267082,3.95395472629369
"1458","dengue_sj",1,2,"glarma",1162,102.300921414453,2569.07505614062,69,122,41,236,86,4.50920160644753,0.44119789748233,0.452205142264149,4.50920160644753
"1459","dengue_sj",1,3,"glarma",1162,122.476926850664,7453.19454817785,69,147,37,347,90,4.82405414512036,0.426413225162934,0.434447374580051,4.82405414512036
"1460","dengue_sj",1,4,"glarma",1162,132.370795771489,17216.5602558662,64,153,31,450,108,5.20004767392977,0.566198636282442,0.571714937713167,5.20004767392977
"1461","dengue_sj",1,5,"glarma",1162,153.785615068199,32590.2526750516,64,178,29,581,133,5.65632965999654,0.627679832539819,0.631175154945021,5.65632965999654
"1462","dengue_sj",1,6,"glarma",1162,164.337020095069,78146.0805846081,57,177,24,682,152,5.93696564785638,0.691041469551049,0.693681497836075,5.93696564785638
"1463","dengue_sj",1,7,"glarma",1162,195.016763288717,329785.442199011,56,197,23,793,164,6.2048239671478,0.690302153626947,0.692321817931695,6.2048239671478
"1464","dengue_sj",1,8,"glarma",1162,217.699079312982,553828.709220941,49,191,19,1026,116,5.74540307515394,0.589112038412157,0.592309483893191,5.74540307515394
"1465","dengue_sj",1,1,"glarma",1163,91.3971316873853,510.664022257115,76,106,53,140,86,4.00739172153983,0.407959597432243,0.426140351348713,4.00739172153983
"1466","dengue_sj",1,2,"glarma",1163,110.086753068188,2611.74001993052,75,133,44,240,90,4.57635287359179,0.40504029189252,0.415332657377922,4.57635287359179
"1467","dengue_sj",1,3,"glarma",1163,118.837738065285,7915.44021880269,67,140,35,353,108,5.03072483172027,0.581171937222398,0.587706009972901,5.03072483172027
"1468","dengue_sj",1,4,"glarma",1163,140.755403956357,29744.648711819,66,154,32,510,133,5.54938440151726,0.677678886751752,0.681568737844758,5.54938440151726
"1469","dengue_sj",1,5,"glarma",1163,160.527092308776,130999.480113721,61,157,28,632,152,5.96583562184482,0.737121662754605,0.739686563179428,5.96583562184482
"1470","dengue_sj",1,6,"glarma",1163,202.053720823519,439397.434721761,58,171,24,840,164,6.17024385738448,0.734662059951078,0.736752786050426,6.17024385738448
"1471","dengue_sj",1,7,"glarma",1163,217.444579715874,855590.973276935,51,166,20,955,116,5.64150290424218,0.620254633090517,0.623802165886198,5.64150290424218
